jcs-JobTitle href,jcs-JobTitle,mosaic-provider-jobcards-1f1q1js,mosaic-provider-jobcards-1f1q1js (2),css-1h7lukg,css-1ey0anm,css-1restlb,css-18z4q2i,css-18z4q2i (2),more-items,css-18z4q2i (3),css-o11dc0,css-o11dc0 (2),css-1yxm164,more_loc href,more_loc,ialbl,css-o11dc0 (3),css-16euvrx,css-1restlb (2),css-o11dc0 (4),more-items (2),css-o11dc0 (5),css-o11dc0 (6),css-o11dc0 (7),css-o11dc0 (8)
https://ca.indeed.com/rc/clk?jk=5f961b1f9268c7d0&bb=VpIW4s_kgLydQMNRSYpxqBVloSelRWDC1qzcn6VF8MhQ5Cuzk_j5zDNYQxzyqIeLYzRmEmPjlTxHO16jCIsCAJj1xUvI5GhVe1TZGlQUOvSzJpCsW9fAeLP1jeZ_VP68&xkcb=SoAI67M356l6PVQHYx0CbzkdCdPP&fccid=7136762d065a5ad7&vjs=3,Senior Machine Learning Engineer,,,Autodesk,,"Hybrid work in Toronto, ON M5G 1M1",,,,,Work with large-scale data sets and manage data flow between systems.,data,,,,,"Collaborate with other engineers to develop data pipelines and architectures, and support…",,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=a627eefefb51dd01&bb=VpIW4s_kgLydQMNRSYpxqEQM2cJs1GYaCKcebp9jUgvFGRmHW-9DBU1P_nnzG_A2RT1e04YiUuENd1KnKlnmySlRggzL-40RZEdp4rUE1h2EzlOQmwCRyVohUeNaQKIneSkR4m6bJns%3D&xkcb=SoCV67M356l6PVQHYx0BbzkdCdPP&fccid=966bd00de3e8ab9d&vjs=3,"Manager, Analytics and Workforce Planning",,,TransLink,,"Metro Vancouver Regional District, BC","$107,200–$160,800 a year",Full-time,,,Ensures data accuracy and integrity across HR systems throughout the entire employee lifecycle.,data,,,,,"Develops dashboards, reports, and data visualizations to present…",,,data,,,,,
https://ca.indeed.com/rc/clk?jk=5de0e8258f8836df&bb=VpIW4s_kgLydQMNRSYpxqJVGo0qleA1oJwN4KlsXjBGH6ADflcrWfZiqowYel67VZm_VWwX5TdFylRARMQb2k8ghvuVL-PxdHwivoh2eMebPYn2DnljTeBn3ZqBPQ9K1&xkcb=SoAh67M356l6PVQHYx0AbzkdCdPP&fccid=7136762d065a5ad7&vjs=3,Senior Manager of Analytics,,,Autodesk,,"Hybrid work in Toronto, ON M5G 1M1",Full-time,,,,Deep understanding of data-driven decision-making processes and a passion for using data to solve complex business problems.,data,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=7bb6eba53606ab30&bb=VpIW4s_kgLydQMNRSYpxqDiUZ83GOTBjTKBI0Z3fiS7KppEQOSVOjkvaTnau8nPjIc3Ih6QuA0l8MtAdik8yav72XKruAueklzmSsqB8feZwX5zLe7VXtsjnfxEayxeR&xkcb=SoCv67M356l6PVQHYx0HbzkdCdPP&fccid=880e4714f2ad94a8&vjs=3,Développeur(se) Senior en Apprentissage Automatique / Opérations d'Apprentissage Automatique | Senior Machine Learning/MLOps Developer,,,Unity Technologies,,"Montréal, QC",,,,,"Collaborate with data scientists to explore, design, and build pre/post-processing ETL pipelines.",data,,,,,Proficiency in data manipulation and analysis using tools like…,,,scientists,,data,,,
https://ca.indeed.com/rc/clk?jk=abfe322b52daabef&bb=VpIW4s_kgLydQMNRSYpxqNgSknbRe9Cs-TqjL65Vx7B5vGjyoPBHAFCrbQrTD3efeNm86k9DU7Kh7QaiRGfD_R-76HFD9vLZS62k1XkxYG3xtaWzg4y0XgyjJOVzRr2s&xkcb=SoCe67M356l6PVwHYx0LbzkdCdPP&fccid=c16bed8b351e69c6&vjs=3,Principal Analytics Engineer,,,Synpulse Holding AG,,"Hybrid work in Toronto, ON",Full-time,,,,"Troubleshoot data issues, implement data solutions, and successfully deliver data projects within established timelines and budgets.",data,,,,,,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=3e048005e47f6295&bb=VpIW4s_kgLydQMNRSYpxqGiJkcXCYRKMg24L22kZgn2Mh3kEAc47lfqEQG-_gz970WqpOlmPMmNCowr_OoKS1qXClEMRmCOya9vTRlR23-uF6l4H5zoyX-ID6olOmIVU&xkcb=SoAq67M356l6PVwHYx0KbzkdCdPP&fccid=11f7828cf965b07c&vjs=3,Azure Analytics Developer,,,MDA,,"Brampton, ON","$80,000–$115,000 a year",Full-time,,,Integrate data from multiple sources to produce requested or required data elements.,data,,,,,"Extract data from multiple sources, integrate disparate data into a common…",,,data,,data,,data,
https://ca.indeed.com/rc/clk?jk=abfe322b52daabef&bb=FIZY8gv0vXKsPX-qFbmmnBXu1D8X8nQzJxQJK5CqOBKLsLY2JcYRmtc4JyYjNcc4iIkQ9LqyVh2LkzfUPt14q_p3JYFX2UIOrUwix7LasEhgOIm68zHXRHNxiBZaK0a5&xkcb=SoDj67M356l5hmQHYx0LbzkdCdPP&fccid=c16bed8b351e69c6&vjs=3,Principal Analytics Engineer,,,Synpulse Holding AG,,"Hybrid work in Toronto, ON",Full-time,,,,,,,,,,,,,,,,,,"Synpulse is a global transformation partner elevating our clients in the financial sphere with tailor-made solutions, every step of the way! We have offices…"
https://ca.indeed.com/rc/clk?jk=398f2f1cf461902b&bb=FIZY8gv0vXKsPX-qFbmmnLErPlOEtZKKplc9_voBODcNUbfASrq8p09_Du0NjyPdO77VF6kiCP9s3h-npa4EkABIuL7E_xdtDyp7IbLQxiWqW1IDjQBsMqPbVB-skEFh&xkcb=SoBX67M356l5hmQHYx0KbzkdCdPP&fccid=e77f09d0a2e2472a&vjs=3,"Executive Director, AI and Digital Products/Directrice exécutive ou directeur exécutif, Intelligence artificielle et produits numériques",,,Destination Canada,,"Hybrid work in Vancouver, BC",,,,,,,,,,,,,,,,,,,"Job Brief Destination Canada is looking for an Executive Director, AI and Digital Products to join our team in Vancouver as we inspire travellers to explore…"
https://ca.indeed.com/rc/clk?jk=635557680a2d426c&bb=FIZY8gv0vXKsPX-qFbmmnIZRfqRShxZqZ2rAnc0Tiel0H3K9YYhN8M4M3-WncWAFwny_rAD7r_Qql80JUEmLALxnQRipoFjJtdG4hS-Hh9ifDqVZ_ZH8Avtki6IVvGfG&xkcb=SoDK67M356l5hmQHYx0JbzkdCdPP&fccid=25af32e0dd1d04e7&vjs=3,"Directeur ou Directrice, analytique d'affaires / Director, Analytics & Insights",,,Brother Canada,,"Hybrid work in Dollard-Des Ormeaux, QC",Full-time,,,,,,,,,,,,,,,,,,"Faites progresser votre carrière tout en faisant une différence. Joignez-vous à Brother Canada en tant que Directeur ou Directrice, analytique d'affaires .…"
https://ca.indeed.com/rc/clk?jk=8bd675ceff91d5da&bb=FIZY8gv0vXKsPX-qFbmmnC1P9VnemcO8cQ5r3O5SiZYW8bu8PZdDekiywOg-qEsP70EGsv8rANhZm6V3KihbE0WJFJAxOSCCshQePvDAdipKhcLDLJ9IgQ%3D%3D&xkcb=SoB-67M356l5hmQHYx0IbzkdCdPP&fccid=a7c5036618407010&vjs=3,"Chef Principal Perspectives et Analyses / Sr Manager, Insights & Analytics",,,McKesson,,"Saint-Laurent, QC H4R 2P7",,,,,,,,,,,,,,,,,,,"McKesson is an impact-driven, Fortune 10 company that touches virtually every aspect of healthcare. We are known for delivering insights, products, and…"
https://ca.indeed.com/rc/clk?jk=65390981ffe6b930&bb=FIZY8gv0vXKsPX-qFbmmnEHKh0nECOFLiUK2bdjU765onGcgAWU8Gx5jd8HupHdZQptEt0isOjWxE6S1fVD1iB54Cyv_9P8dJIgo0LwZ0LxVj4Iy7CyBTJYcbFZ5fuIJ&xkcb=SoDw67M356l5hmQHYx0PbzkdCdPP&fccid=8e2bbd18f538e82f&vjs=3,"Chef Principal Perspectives et Analyses / Sr Manager, Insights & Analytics",,,Compile,,"Saint-Laurent, QC",,,,,,,,,,,,,,,,,,,"Job ID JR0121235 Category Business Intelligence, Business & Strategy McKesson is an impact-driven, Fortune 10 company that touches virtually every aspect of…"
https://ca.indeed.com/rc/clk?jk=c151e5bc349404d4&bb=FIZY8gv0vXKsPX-qFbmmnG0NQ_VJtQB4Jk4Jmt2qjJ4w_hL86yeb2-KVzvgy31N0yLtfyRjDEsMvkWE-GHjeCNJJ1IOPfcz9rO44iXgJHHps-s74YAufn71vMkIpTfl6&xkcb=SoBE67M356l5hmQHYx0ObzkdCdPP&fccid=7077ed64aecd53a3&vjs=3,Lead Auditor - Model - Vice President,,,Crédit Agricole CIB,,"Montréal, QC",Permanent,,,,,,,,,,,,,,,,,,Description du poste Summary of the position: The Lead Auditor conducts audit assignments from planning to reporting. This includes an assessment of the…
https://ca.indeed.com/rc/clk?jk=2b16a5260a1972a4&bb=FIZY8gv0vXKsPX-qFbmmnPL35ONHb3tW7yqTkFrUJmZcrEDpVPS43Ql7sa6PoB_YQRRQ7OkbQSvlga0elyFvpIqWzKHXWwi9znkv79pT1t_3FuwBmxanBgxUtyN1HD15&xkcb=SoDZ67M356l5hmQHYx0NbzkdCdPP&fccid=95e6bc15608e58d6&vjs=3,Senior Financial Reporting Analyst / Analyste principal de l’information financière,,,The Maples Group (Financial Services),,"Montréal, QC",Full-time,,,,,,,,,,,,,,,,,,"Position: Senior Financial Reporting Analyst Location: Montreal About Us The Maples Group is a global leader in financial services, trusted by many of the…"
https://ca.indeed.com/rc/clk?jk=ad47bbc037f85e40&bb=FIZY8gv0vXKsPX-qFbmmnLzuabg6kWKAUhtpl9lNvZqaDp35HcGZmB11eoLfXe4Nk_gIiKwdOJU5vMT5Eq6ecNv2enmFGMH_3StArqJvK_qk5EWyI4LpItBmAmnZ-Mye&xkcb=SoBt67M356l5hmQHYx0MbzkdCdPP&fccid=8116154355837827&cmp=AstraNorth&ti=Ai+Training+-+Machine+Learning+Specialist&vjs=3,"AI and Machine Learning Developer - Azure, AIOps/MLOps, PKI",Typically responds within 1 day,,AstraNorth,,"Hybrid work in Toronto, ON","Full-time
+2","Monday to Friday
+1",+2,,,,"Employer
Active 7 days ago",,,Easily apply,,Employer,,,+1,,,,*Roles and Responsibilities: Passionate about deep learning and natural language models * AIOps/MLOps mindset enabling services and developing pipelines…
https://ca.indeed.com/rc/clk?jk=907cf15ed235fc03&bb=FIZY8gv0vXKsPX-qFbmmnH-Fy-uWlZPMvL2XqDm8-aLmh9mGOIiHTsgYzswqiAumtwIMQJiJ7NZpFr_gCoKegrH7eX8WUCvK4v_w1tdIRnjvmckBYwArS0DMk3zEP7Qm&xkcb=SoCE67M356l5hmQHYx0DbzkdCdPP&fccid=3a2c8b6a483f049b&vjs=3,Data Scientist,,,SkiptheDishes,,"Hybrid work in Toronto, ON",,,,,,,,,,,,,,,,,,,"Ready for a challenge? Then Skip (Just Eat Takeaway.com) might be the place for you. We’re a leading global online food delivery platform, and our vision is…"
https://ca.indeed.com/rc/clk?jk=b607a870dc6612a3&bb=FIZY8gv0vXKsPX-qFbmmnOTogmBSAGGmlOcgBUOBhD0403VTESLMiz10S7ugGE2ImxP5uDpJl2cHXQt0yXbtlHYZ_8csk1uq44wsU3an51vSwA5pfWx1I1upas_zcjn6&xkcb=SoAw67M356l5hmQHYx0CbzkdCdPP&fccid=811abf1449d39b5f&vjs=3,Research Intern,,,Monsters Aliens Robots Zombies Inc,,"Remote in Toronto, ON M4M 1S3",Full-time,,,,,,,https://ca.indeed.com/addlLoc/redirect?tk=1idqmtingk3dj82h&jk=b607a870dc6612a3&dest=%2Fjobs%3Fq%3DData%2BScientist%26l%3DCanada%26radius%3D50%26grpKey%3DkAOq3PU6mAPemwigAwHyBwN0Y2w%253D,View similar jobs with this employer,Easily apply,,,,,,,,,"Who we are At MARZ we have been working for two years to build THE best in-house lip-syncing tool to break down language barriers in e-learning, advertising,…"
https://ca.indeed.com/rc/clk?jk=006843c7a6c77f34&bb=FIZY8gv0vXKsPX-qFbmmnD6yWrfx7osbfXWLLnfKag4VK-lYdeaWwTFJ0hklrCx896SZJmRQWqeieMSHG3OpuE3fn5YkCm7qBRJLX_PS6eUOsejIOX3fxg%3D%3D&xkcb=SoCt67M356l5hmQHYx0BbzkdCdPP&fccid=d40ebe11fc879426&vjs=3,FY25 Intern - Deep Learning Research Internship - Canada (4 months),,,Qualcomm,,"Markham, ON",,,,,,,,https://ca.indeed.com/addlLoc/redirect?tk=1idqmtingk3dj82h&jk=006843c7a6c77f34&dest=%2Fjobs%3Fq%3DData%2BScientist%26l%3DCanada%26radius%3D50%26grpKey%3DkAOkbpgD9LzPywOgAwHyBwN0Y2w%253D,View similar jobs with this employer,,,,,,,,,,"Company: Qualcomm Canada ULC Job Area: Interns Group, Interns Group > Interim Engineering Intern - HW Qualcomm Overview: Qualcomm is a company of inventors…"
https://ca.indeed.com/rc/clk?jk=e67758cad75158a6&bb=FIZY8gv0vXKsPX-qFbmmnJYZhTOh9w0-58eeM0EaP2NqnyPR8hIUPaLWtxc4aV3AjotegXJiE_xA5SMxES26ditcaXFz0qq-Hk281DzoYVliuViUN6jNIHELbP1mRYua&xkcb=SoAZ67M356l5hmQHYx0AbzkdCdPP&fccid=6161745df4a18957&vjs=3,Data Science Intern (8-month Co-op/Internship),,,AbCellera Biologics,,"Vancouver, BC",,,,,,,,,,,,,,,,,,,"AbCellera is breaking the barriers of conventional drug development to propel antibody-based medicines from target to clinic. We are a team of scientists,…"
https://ca.indeed.com/rc/clk?jk=5322b6d91bde4180&bb=FIZY8gv0vXKsPX-qFbmmnDWAfTk8MdMp9OzNDuK2uTWmwyDehR4HRfd4iam7FZrAFZdSkAgMCwPX_zfn7IV4mBu7d_7jeKKAW0ZefmEDb7n5NL1Rk7BweX5HR-_16u19&xkcb=SoCX67M356l5hmQHYx0HbzkdCdPP&fccid=3a2c8b6a483f049b&vjs=3,Senior Data Scientist,,,SkiptheDishes,,"Hybrid work in Toronto, ON",Full-time,,,,,,,,,,,,,,,,,,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online food delivery platform, and our vision is to…"
https://ca.indeed.com/rc/clk?jk=a2d67405a11d471f&bb=FIZY8gv0vXKsPX-qFbmmnIb9zOZenwo2P5US2Q1wec1NsKLDTysv-com4MalWiM86V8yS6VFO_GrMSLD7jveWTL3-aPLefAmzdFg2JPW5F0crz_vsCw3zxGrxV738OEl&xkcb=SoAj67M356l5hmQHYx0GbzkdCdPP&fccid=5e8036d18133a229&cmp=Foqus-Technologies&ti=Ai%2Fml+Engineer&vjs=3,ML Engineer,,,Foqus Technologies,,,,,,,,,"Employer
Active 6 days ago",,,,,Employer,Remote,,,,,,Company Intro: Foqus is developing a software solution that integrates with existing MRI scanners (medical imaging) and reduces lengthy MRI scans …
https://ca.indeed.com/rc/clk?jk=cedf2ccd42b7c434&bb=FIZY8gv0vXKsPX-qFbmmnA9yzMPLiw664rl-aRH57iGEYGZ6MqoWoAeyuZJpQQt6Ji5ypnouNExCtTaKhkZEWbZ1LZgWVWduc_WudfYAdPpfGCXq1krj4pHb7PH9nYxj&xkcb=SoC-67M356l5hmQHYx0FbzkdCdPP&fccid=a138f5112ef24903&cmp=Maneva&ti=Junior+Engineer&vjs=3,Junior AI Engineer,,,Maneva,,,,,,,,,"Employer
Active 4 days ago",https://ca.indeed.com/addlLoc/redirect?tk=1idqmtingk3dj82h&jk=cedf2ccd42b7c434&dest=%2Fjobs%3Fq%3DData%2BScientist%26l%3DCanada%26radius%3D50%26grpKey%3DkAPN5uEPmAPshr7qAaADAfIHA3RjbA%253D%253D,View similar jobs with this employer,,,Employer,Remote,,,,,,"NOTICE: Preference to candidates located in Toronto, Montreal, or San Francisco About Maneva Maneva, a startup founded by an ex-Google Deepmind…"
https://ca.indeed.com/rc/clk?jk=48f5fa33c5ea2886&bb=ff_dW908478pJbndABBOh7SKb0HoEXXvTXRs7WGw0j2UNkmy69-XiNiwjk6IfsUF8wL7c8qNbQW-ehaXMEpu8_KL5pzelGhD78OlezSisFDJbdNhAwuJG0_LmoB7fmdr&xkcb=SoC067M356l5CARM2h0LbzkdCdPP&fccid=7136762d065a5ad7&vjs=3,"Intern, Data Scientist",,,Autodesk,,"Hybrid work in Toronto, ON M5G 1M1",Full-time,,,,"Optimize workflows and scripts on data lake for data cleaning, processing, and transformation.",data,,https://ca.indeed.com/addlLoc/redirect?tk=1idqmtme8k3e6813&jk=48f5fa33c5ea2886&dest=%2Fjobs%3Fq%3DData%2BScientist%26l%3DCanada%26radius%3D50%26grpKey%3DkAOZQpgDpbu5YqADAfIHA3RjbA%253D%253D,View similar jobs with this employer,,Extract and derive useful metrics and KPIs from raw data gathered…,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=1db873b99bc16f6d&bb=ff_dW908478pJbndABBOhzGiTqSMRbKMLAWNvedQHgEpJR14j8ICd0uYKAvxjY1elaEbzqxmw8zULHIxmoaE0FWDG7pxNThDk-jPwRJKJQ5fLlCxPQ3TkKS7Q-h-Ey5T&xkcb=SoAA67M356l5CARM2h0KbzkdCdPP&fccid=ac747cfaa2c85912&vjs=3,Machine Learning Engineer,,,Movable Ink,,"Toronto, ON",,,,,Familiarity with data analysis through SQL or a big-data processing framework such as Spark.,data,,,,Easily apply,Work with data engineers to define what additional customer data we…,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=6c86213e11a9b71d&bb=ff_dW908478pJbndABBOh4A2JmSTymmuuXSLk1Y-D-QxqWfzACSLGjN8FA8ULKWNCT9iWclK07f0loaaHeZiePodR7r8nb3MksCOS_oUnSrEQ-xUYKsHsMwy6ULf9UV5&xkcb=SoCd67M356l5CARM2h0JbzkdCdPP&fccid=2848319fde95b9ae&vjs=3,Junior Climate Data Scientist,,,Aquanty Inc,,"Hybrid work in Waterloo, ON N2V 1K4",Full-time,,,,Data analysis and model validation.,data,,,,Easily apply,Developing complex data analytics and processing pipelines.,,,,,,Experience with analysis/data science tools in Python.,,
https://ca.indeed.com/rc/clk?jk=3dec4137129a31c6&bb=ff_dW908478pJbndABBOh1CEZCAW2oOe4v9ar1z0nSMvsm1B5y-UYWGVYs_syLsKmiSEJYQaRvzggsNehqhDGwSwK9IWKKMB3eCwrnNIcDThYKmbHqrAWKDGrw1rX7XY&xkcb=SoAp67M356l5CARM2h0IbzkdCdPP&fccid=d945bab513bef0db&vjs=3,Data Engineer,,,HelloFresh,,"Toronto, ON",,,,,"You should provide expert-level advice to data scientists, data engineers, and operations to deliver high-quality analytics via data pipelines and APIs.",data,,,,,,,,scientists,,data,,data,
https://ca.indeed.com/rc/clk?jk=5a4dedcd0ab31207&bb=ff_dW908478pJbndABBOh09gybtdP1Hok3i3lMiyofz5GJWWhJyEpMpSzFg1hrtEUcd3uGvmuQLx_VqXLvDEMkfOe7iRMVgldwdpEe0YERCuE_u9FBXpaniK21WZez8y&xkcb=SoCn67M356l5CARM2h0PbzkdCdPP&fccid=e94ecb1f240d3459&cmp=Koolkoders&ti=Data+Scientist&vjs=3,Data Scientist,,,Koolkoders,,,"$100,000–$128,393 a year",Full-time,,,At least 1 year of experience as a data scientist or in a business intelligence role.,data,,,,Easily apply,"Perform data analysis and manipulation using Python and SQL, ensuring high…",,Remote,scientist,,data,,,
https://ca.indeed.com/rc/clk?jk=58fdf1e99cc62472&bb=ff_dW908478pJbndABBOh9l8W-blGv34M_lkYRqOaNuTe8JM3lk1ibdEM0jT12yF_Ev2l4pfK252FKD3BbrTEYGaCKyAbSuk7Y43nd8GXehPmmRoc2h5TwT94MvYFQwh&xkcb=SoAT67M356l5CARM2h0ObzkdCdPP&fccid=e8532da059d2809f&vjs=3,Data Scientist,,,Toronto Blue Jays,,"Toronto, ON",,,,,"To challenge current technical processes, explore new data sources that could provide competitive advantages, and propose novel ways to solve data-intensive…",data,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=b72c3fefee968a10&bb=ff_dW908478pJbndABBOh5cscOjiPHaYuy8_cGoa4vRttXA30TTq6gH9ftFRRWpe0HPAnBc8rcTpb3iQWBPt527WFAb8LMbiptbc7impuQ4BBuJ7dSUHWYPVoUgrImse&xkcb=SoCO67M356l5CARM2h0NbzkdCdPP&fccid=a138f5112ef24903&cmp=Maneva&ti=Engineer&vjs=3,AI Engineer,,,Maneva,,,"From $90,000 a year",Full-time,+1,,Experience in data curation and vision model training and finetuning.,data,"Employer
Active 4 days ago",https://ca.indeed.com/addlLoc/redirect?tk=1idqmtme8k3e6813&jk=b72c3fefee968a10&dest=%2Fjobs%3Fq%3DData%2BScientist%26l%3DCanada%26radius%3D50%26grpKey%3DkAPN5uEPmAOQ9TqgAwHyBwN0Y2w%253D,View similar jobs with this employer,Easily apply,Our solution generates AI-powered actions and insights using off-the-shelf hardware or…,Employer,Remote,,,,,,
https://ca.indeed.com/rc/clk?jk=9c2001ab38e2ba01&bb=ff_dW908478pJbndABBOh4f3g_P_GB6tcLzTZ-3OWuP6T9m_eV7jnIB_VEp-Mja9uqdAO2GJLLLCTKt3ZfjgANFo7IPFTCaPK2sbr0gr3wI_xygR87QDpVGIFviT8_QB&xkcb=SoA667M356l5CARM2h0MbzkdCdPP&fccid=b5583ca8df6a68c3&vjs=3,Data Scientist,,,Rogers Communications,,"Montréal, QC",Full-time,Day shift,,,Solid analytical skills (ability to visualize data and make insights).,data,,,,,"You will be writing Python code to collect, parse and store data efficiently within…",,,data,,,,,
https://ca.indeed.com/rc/clk?jk=8fa0f7971063c98f&bb=ff_dW908478pJbndABBOhzb9GBXJ7eVcxL-Tkz1o9Owl95dqJcD5w23mDBy6Gq7RicE0q4_UxtraHtdXjQjg9vYMJvmjPgP6TNYmZSFuQIKXJ0PxzN2heQ%3D%3D&xkcb=SoDT67M356l5CARM2h0DbzkdCdPP&fccid=27e4fac26c899190&vjs=3,Data Science Architect,,,Aviva,,"Hybrid work in Markham, ON",,,,,"Strong knowledge of data lifecycle mgmt., data retention, data modelling and working knowledge of cloud computing, and modern development practices.",data,,,,,,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=cd4be526a5ae24cc&bb=ff_dW908478pJbndABBOhwLHwv3zXFoTYQ_OyoeE6x80HDQMG2eEB5C5yM7nKeCj8aG3NvwjnDEriejNAz01Czf4QIY0CqLWqAVg16t-tWV7X3rMPLAj7A%3D%3D&xkcb=SoBn67M356l5CARM2h0CbzkdCdPP&fccid=237908de095b6446&vjs=3,Machine Learning Deployment Developer,Typically responds within 2 days,,Ubisoft,,"Montréal, QC",Full-time,,,,Build pipelines and batch processes that move and transform data;,data,"Employer
Active 3 days ago",,,Easily apply,This team’s main mission is to leverage data to improve the consumer experience by engaging…,Employer,,,,,,,
https://ca.indeed.com/rc/clk?jk=7e45ebe9baa81749&bb=ff_dW908478pJbndABBOhxNdIlQszC85exFt5HxQzRm80nNTmwCFkHBYfanLpWdzUFmekIOH76iw6K32DdVwaFu8l6eLORO_wRCqV6oKtzV6-BP8ehzxgviHXiy5M7mV&xkcb=SoD667M356l5CARM2h0BbzkdCdPP&fccid=e64d8152b800918a&vjs=3,Data Scientist,,,Scene+,,"Hybrid work in Toronto, ON M5H 2N2",Full-time,,,,A coding assessment led by a data scientist on our team.,data,,,,,You have experience with structured and unstructured data and have worked at all stages of data science…,,,scientist,,data,,data,
https://ca.indeed.com/rc/clk?jk=f9e5e51b4e28b232&bb=ff_dW908478pJbndABBOh3q2vacbUQQWRiRGsBUOjNd7NxGBrRSMpeF5qVOWqQ06z_dV_IojM3AbMRSn1M07MdEN75XozIqLjzylUyh2kWHXhWfTmAlAhFwo7vy4OlpX&xkcb=SoBO67M356l5CARM2h0AbzkdCdPP&fccid=ff8a8fcb1d282c0a&vjs=3,AI Engineer,,,BluWave-ai,,"Hybrid work in Ottawa, ON",,,,,"Data Preprocessing and Cleaning: Clean, transform, and preprocess time series data to ensure data integrity and quality.",data,,,,,,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=929802511589d582&bb=ff_dW908478pJbndABBOh01PO_r22TQf2qrtuhXPGcpLTj3ZmKtTGUPpZcN6Y9y029-0uFa45SJEjQFRCMOQxuV8JX0495o8owr1nM5MS5O4krbuC8tFFWxt4POwBP1o&xkcb=SoDA67M356l5CARM2h0HbzkdCdPP&fccid=e396b9cc28927095&vjs=3,"Expert, Data Scientist",,,Canadian National Railway,,"Toronto, ON",,,,,"Work closely with Data Engineers to optimize data infrastructure and ensure the availability and reliability of data for analysis, identifying opportunities for…",Data,,,,,,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=909718158e2461ee&bb=ff_dW908478pJbndABBOh6TzcXGhOw4x44B3YmtJDEfPVteXq-wyBHP4_oU_BajN1hesi7fqgLyp_BbSureHFcUPrFfGpPcTODkpxWmkKYJbZjD-t6RtkCH41zbcTnj2&xkcb=SoB067M356l5CARM2h0GbzkdCdPP&fccid=800f11c47014effe&vjs=3,Data Scientist (Data Engineering & Analysis),,,"McAfee, LLC",,Canada,,,,,Proficiency in SQL for complex data queries and data transformations.,data,,,,,Perform data profiling to understand data characteristics and uncover patterns and…,,,data,,data,,data,
https://ca.indeed.com/rc/clk?jk=0e5447197d912c97&bb=ff_dW908478pJbndABBOh-n0h8maefmAExQqjmtJouszT3Wj1Wu8W91lIpecnaWdz_-R7mNaPLgoQ7KnUuwLN5JoGqNUHkgZBo7Luo7SNW-DloXVHY-BHgfonUvq0G0j&xkcb=SoDp67M356l5CARM2h0FbzkdCdPP&fccid=cbd7a88894ef41f4&vjs=3,"Data Internship, AI/ML and Data Engineering",,,"Coalition, Inc.",,"Remote in Toronto, ON",,,,,Ability to analyze disparate data sources and synthesize into a narrative of what is happening in the data.,data,,,,,Ability to use data to identify gaps/problems in our…,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=d04d351017f24c7c&bb=jspHt-Y4antp5aYaRvfYb6-sdmHJDLqCH3CHhkvG5P64rErWFiJFLm4_Hg2cEd7ofD7m-xQFFJyGr7O639bQub3XR-nejXUovhn5CPWRLrEot4PrQ-fOZXBT92eGte_z&xkcb=SoAw67M356l4kWRMyR0LbzkdCdPP&fccid=91444a28cb181211&vjs=3,Junior Data Scientist and ML Engineer,Typically responds within 1 day,,NTT DATA,,"Hybrid work in Toronto, ON M9W 7G2",,,,,"Moderate level experience with extracting, cleaning, and transforming data and working with data owners to understand the data.",data,,,,,,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=18892b3f10dc797c&bb=jspHt-Y4antp5aYaRvfYb6gV8O1FvJwwEldDiR9gTNLDKGfb3CqWiyTEgtGMnZ99cJC08YUbcEGbggtjeOQpER5lkbA98zS9wcjS9sMsw5kqkHDu4T0tPIO9csDPMqny&xkcb=SoCE67M356l4kWRMyR0KbzkdCdPP&fccid=4a0e612a327f9bd0&cmp=OWOW-Talents-inc&ti=Data+Scientist&vjs=3,Data Scientist,,,OWOW Talents inc,,,"$100,000–$128,393 a year",Full-time,,,At least 1 year of experience as a data scientist or in a business intelligence role.,data,,,,Easily apply,"Perform data analysis and manipulation using Python and SQL, ensuring high…",,Remote,scientist,,data,,,
https://ca.indeed.com/rc/clk?jk=dd43b2bc2979c5f6&bb=jspHt-Y4antp5aYaRvfYb0EzwB2OSMd8GdUfCooFggJ5un2RDPIb7NcUZYEYVUnli3Cd5Ylmb1V6f6kwNnB9o3SSTSdufujV6SQlVrlM28YmnB9OR-X_YcI6VvYsf2X8&xkcb=SoAZ67M356l4kWRMyR0JbzkdCdPP&fccid=fa1c05e59455e2d1&vjs=3,Applied AI Scientist (Hybrid),,,Homebase,,"Toronto, ON",,,,,"As an Applied Scientist at Homebase, you will work closely with cross-functional teams including Product, Engineering, and other business stakeholders to build…",Scientist,,,,,,,,,,,,,
